frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.0,2,False,False,0.014093666000419511,-0.18622485056246182,0.2781004710493285,0.8824899296924867,-0.0077134789064560935,0.026975300950273246,-0.46949372666006045
1,0.016683,2,False,False,0.013876839206523477,-0.18603695623563662,0.2776215689532433,0.8827789895595868,-0.0075616785162555275,0.026203316859000833,-0.46899622897818555
2,0.033367,2,False,False,0.013931142505103555,-0.1844257035410054,0.2746279442852133,0.8831478002039461,-0.007761957730209417,0.02537073879444664,-0.4683439341126873
3,0.05005,2,False,False,0.01398619432302422,-0.18482567857218815,0.27410555414671034,0.8836553376537978,-0.008149544688041395,0.025291511415437548,-0.46738332084880063
4,0.066733,2,False,False,0.014281079929266433,-0.1849100034466249,0.27371876892157776,0.8841373687252234,-0.008547562300544794,0.025476348377955958,-0.4664536505116898
5,0.083417,2,False,False,0.014588650331322103,-0.18491413380820462,0.2732677447225784,0.8846250592098239,-0.008908208566580861,0.0257743044378695,-0.4655049233562348
6,0.1001,2,False,False,0.015087312365531496,-0.18476905284658113,0.27295888916383415,0.8849981150307384,-0.009297069025677302,0.02626710257317282,-0.46476008888670944
7,0.116783,2,False,False,0.015437184653390317,-0.1846129145864135,0.2726942247603692,0.8851961587798715,-0.009950207647491865,0.02655268513544904,-0.46435300016391645
8,0.133467,2,False,False,0.015786780702333036,-0.18422475206058364,0.27259383814250404,0.8853123548428667,-0.010419362692301964,0.026583940907718515,-0.46411934384323933
9,0.15015,2,False,False,0.016109294520004803,-0.18367413548660044,0.27265820816733843,0.88545136745896,-0.01065110713882228,0.026546883043495024,-0.4638509381066833
10,0.166833,2,False,False,0.015509554035395338,-0.18642778702861793,0.2741818122271151,0.8854458815639322,-0.01054358423837708,0.02682071987745209,-0.46384811375937945
11,0.183517,2,False,False,0.016842768121542243,-0.18241578443819037,0.27307586183311783,0.885401291869067,-0.010588116571343155,0.02595760905894751,-0.46398129992059123
12,0.2002,2,False,False,0.017184085600803603,-0.1815079043837989,0.2732614657880996,0.8852809634649752,-0.010681047464667505,0.02568574131990537,-0.4642238400216317
13,0.216883,2,False,False,0.017479840496821098,-0.18073605376482588,0.27358240278097323,0.8851474710139596,-0.010994036649070874,0.025394471466315856,-0.4644870359167163
14,0.233567,2,False,False,0.01794108753526826,-0.17996649517607755,0.273716392546425,0.8849938765370912,-0.011464717749029772,0.025507581790405333,-0.4647620488056146
15,0.25025,2,False,False,0.018331046772690433,-0.17945016256665253,0.273609473365435,0.8848405807130951,-0.012115155763028036,0.02571664342223347,-0.4650258315139534
16,0.266933,2,False,False,0.017894166373173356,-0.1823083134489507,0.2751954299464878,0.8846095219852561,-0.012438260545824434,0.026870447099427583,-0.465391515135684
17,0.283617,2,False,False,0.018855755517226944,-0.1790807356349459,0.27348359218616614,0.8844241777872048,-0.012484121149406295,0.026737773921739785,-0.4657500530437584
18,0.3003,2,False,False,0.01838266531057569,-0.18201978400527957,0.2751842476243505,0.8842778986725097,-0.012691684768571082,0.027389103576252384,-0.4659842873556523
19,0.316983,2,False,False,0.018126598637965893,-0.18050853315366716,0.2740417549686041,0.8840706540227737,-0.012790428609682856,0.027970178848868873,-0.4663401684681345
20,0.333667,2,False,False,0.0180605495908951,-0.18056000626174312,0.27375049215895897,0.8839096439691401,-0.01291084474551242,0.028534299228498868,-0.46660780657190437
21,0.35035,2,False,False,0.01781971988985802,-0.1807650765533031,0.27349140759231577,0.8838598728259348,-0.01299590873115934,0.02892989219684086,-0.46667536136146404
22,0.367033,2,False,False,0.017863250782846018,-0.18275671678387673,0.2737451569016164,0.8838076861278655,-0.013027111932621982,0.02927041874390303,-0.4667520871753652
23,0.383717,2,False,False,0.017618547817798796,-0.18278671657689405,0.2736391319646946,0.8838055973583644,-0.013238584050223653,0.02950662675486741,-0.4667352193138191
24,0.4004,2,False,False,0.01730900815132262,-0.1828199246712266,0.2736174933660285,0.8838176006694481,-0.013340954122431012,0.02945013851637623,-0.4667131421241201
25,0.417083,2,False,False,0.016798244733063326,-0.18095119920252634,0.2732722175927468,0.8838409931345991,-0.01334467076401699,0.02933121170024391,-0.4666762246324973
26,0.433767,2,False,False,0.016613091652382762,-0.18099791998428327,0.2734295584231591,0.8838409172094559,-0.013262484720592216,0.029057390984653837,-0.46669584055843993
27,0.45045,2,False,False,0.017017909568180917,-0.18197679803417266,0.2721713067590655,0.8837835958799609,-0.013094038059467033,0.028780875804678335,-0.46682626640828484
28,0.467133,2,False,False,0.018494466155201797,-0.17849375569718903,0.2738250467741546,0.8840942123469663,-0.013001833544229244,0.028392920851105157,-0.4662641076306737
29,0.483817,2,False,False,0.018398610508367618,-0.17858550586458233,0.27415027144337395,0.8841585361448934,-0.012920655790005259,0.028407804733825745,-0.4661434717404935
30,0.5005,2,False,False,0.018396950451352586,-0.1785626156715015,0.27431151684290833,0.8841754197919071,-0.012786451604594821,0.028539619506597214,-0.46610709478572315
31,0.517183,2,False,False,0.018388739695409807,-0.17850596090027815,0.2743777195515804,0.8841268005161779,-0.012597978664454158,0.02871173441780885,-0.4661938736720143
32,0.533867,2,False,False,0.01830361341832431,-0.17848938337133508,0.27440862000229593,0.8840913659272547,-0.012370058562829654,0.02878851998381845,-0.4662624362536342
33,0.55055,2,False,False,0.018173597855260064,-0.17851619688759407,0.2743867283824831,0.8840851635548568,-0.012014135271500715,0.028552691785755785,-0.4662980033494118
