frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.0,2,False,False,-0.22281108413427475,-0.40999035190773375,0.3644593841625059,0.8918768706022596,0.009999706541904385,0.0014175467088070508,-0.4521655052247178
1,0.016683,2,False,False,-0.2198807637302304,-0.4144711976693272,0.3698933911713604,0.8919687701501986,0.01122388753817193,0.0026432456020866048,-0.4519499426683885
2,0.033367,2,False,False,-0.21940423870561288,-0.40867981090097105,0.3631118639459595,0.891722667789653,0.011104149411021967,0.0018940195426413787,-0.4524420341943639
3,0.05005,2,False,False,-0.2194182326934268,-0.4084214159840829,0.36303164281477085,0.8917135668330808,0.011780135507770543,0.002225595091926687,-0.45244136621194364
4,0.066733,2,False,False,-0.2194961322180484,-0.4081359402706438,0.36283600989860676,0.8917057462108459,0.012520521356057628,0.0026213890508647456,-0.45243477655787584
5,0.083417,2,False,False,-0.21971633202841861,-0.4077238639662084,0.36276473595398634,0.891610756168113,0.013059599285614554,0.002964110022691634,-0.45260459609199544
6,0.1001,2,False,False,-0.21997808316490927,-0.40722486071152714,0.3627084969371812,0.8915705778024705,0.013211040727373278,0.003228811416863583,-0.452677531998997
7,0.116783,2,False,False,-0.22009175184933683,-0.4068686120307867,0.3626086799164668,0.89168121667749,0.012459884190035294,0.0030117340685016586,-0.4524823627153027
8,0.133467,2,False,False,-0.220162951369555,-0.40637984033013436,0.3625299539381519,0.891749904382855,0.011482721629540458,0.002652878774005627,-0.45237508482603017
9,0.15015,2,False,False,-0.22026308384981996,-0.4059464414913935,0.3621481671840509,0.8920772076835732,0.010689766327323233,0.0020461431923816044,-0.4517519205552784
10,0.166833,2,False,False,-0.21999669723354096,-0.40521241523409446,0.3615793086280456,0.8926840807939604,0.010085483544878697,0.0013444346096138343,-0.4505680940926561
11,0.183517,2,False,False,-0.22247954945928483,-0.4065083291160749,0.3618694946204065,0.893218424106921,0.00953768486762207,0.0017953162819580569,-0.4495182490653323
12,0.2002,2,False,False,-0.22210417956864062,-0.4060624723247195,0.36173370569087726,0.8936664224133725,0.008343237081998729,0.00048624606422503666,-0.4486540754419181
13,0.216883,2,False,False,-0.21792804808854044,-0.4042216231979495,0.36253045354706825,0.8937857188436592,0.007472399524108696,-0.0011868929681980922,-0.44843042194030225
14,0.233567,2,False,False,-0.22117513736998062,-0.40525179729458743,0.36166594686436687,0.8932963081806014,0.0061854726181569675,-0.0013478023976641021,-0.4494236633156904
15,0.25025,2,False,False,-0.21704152730612503,-0.40357289301028065,0.3624251024721322,0.8930756336605952,0.005911558202333162,-0.0021455873410059743,-0.4498626040207262
16,0.266933,2,False,False,-0.21651047594037548,-0.402988078618323,0.36269353747748895,0.892749071085523,0.005649333932338748,-0.0016652089180608305,-0.4505157135786895
17,0.283617,2,False,False,-0.21625876347176223,-0.40270800066913903,0.3627265200846159,0.8924891256519806,0.0056189881959151705,-0.0008868969630995365,-0.45103303756864005
18,0.3003,2,False,False,-0.21636336247996418,-0.40276572822911144,0.3627524414842176,0.8923712835895659,0.0057958210801673255,0.00011782246884122779,-0.45126476352645045
19,0.316983,2,False,False,-0.21610728933310075,-0.4018502616690181,0.3643410338821522,0.8927121096844538,0.005799937322559937,0.0004956068229933083,-0.4505898404576642
20,0.333667,2,False,False,-0.21648968375446337,-0.4053752942136855,0.36383390694719814,0.8927499340732536,0.005318842777511437,0.0015040761195519456,-0.4505185932664001
21,0.35035,2,False,False,-0.2161968939640648,-0.40541916408998,0.36361883315519095,0.8928837190487218,0.004349027886460436,0.001285863379290087,-0.45026447424767607
22,0.367033,2,False,False,-0.21593589187505832,-0.4051298613232279,0.3636530259005331,0.8929253454650897,0.0032281855181469023,0.0005095756108243813,-0.45019289929652084
23,0.383717,2,False,False,-0.2157375917333609,-0.4051732521508556,0.36362005968689903,0.8929595437624465,0.002235867485156996,-0.0003825801482735676,-0.4501312116845292
24,0.4004,2,False,False,-0.2154861284969519,-0.40186249469880836,0.36363325143709896,0.8933004032933265,0.0014370395311129266,-0.0017121354659807688,-0.44945455052264427
25,0.417083,2,False,False,-0.21593847365266505,-0.40513678632406236,0.3635179357038417,0.8937037774643158,0.0005408708769187528,-0.0017608316675968897,-0.4486537251339228
26,0.433767,2,False,False,-0.2152601373235734,-0.4016763021511467,0.3637391124965989,0.8942280328760245,-0.0003529061642925919,-0.0024164429827697826,-0.4476050284338034
27,0.45045,2,False,False,-0.21516106233083615,-0.40183798084391764,0.36411438121463857,0.8943035982409411,-0.0011949540314696468,-0.0024618035217396275,-0.44745232794297585
28,0.467133,2,False,False,-0.21499412627302722,-0.4018499860859204,0.36454716599070525,0.8939755522013129,-0.002116190069288629,-0.0024021061561535603,-0.44810430001503315
29,0.483817,2,False,False,-0.21413929712863264,-0.40656022574353207,0.36508183323873333,0.8934763997991951,-0.002429349914118536,-0.0020935959840428084,-0.44909869529616664
30,0.5005,2,False,False,-0.21005802208357416,-0.40271504192098784,0.3643999118159663,0.8932337030013394,-0.002863450138203118,-0.0019659194400022664,-0.4495792339917143
31,0.517183,2,False,False,-0.20956250084335876,-0.40258444785634423,0.36451382537777843,0.8930413555855494,-0.0034251945340939075,-0.001457908829081165,-0.44995919788151223
32,0.533867,2,False,False,-0.2091041241600296,-0.4026072215148109,0.36442901260644467,0.892912795874706,-0.0038903896667446944,-0.0007910250280711999,-0.45021214789348085
33,0.55055,2,False,False,-0.2083198689650867,-0.4023353060336209,0.3645283149637231,0.8928104241131081,-0.004187815178590039,-0.0001118388595239542,-0.4504131395630811
34,0.567233,2,False,False,-0.20804168921749927,-0.4017751770168898,0.36434476330428056,0.8927947647795293,-0.004469521203020769,0.0004686263136526666,-0.45044124117564843
35,0.583917,2,False,False,-0.2079522535317934,-0.4017843311539054,0.36388333068906425,0.8929226745039048,-0.0051126157861597485,0.0009086778862583408,-0.45018011153438975
36,0.6006,2,False,False,-0.20771015561451747,-0.40182337901668874,0.36342463983646434,0.8931202365987498,-0.005856351884594522,0.001502294714777834,-0.4497773774112999
37,0.617283,2,False,False,-0.2070168631507459,-0.4016414994897193,0.36284219164407633,0.8931802059904208,-0.006525475263507077,0.0019018051295163093,-0.449647551907874
38,0.633967,2,False,False,-0.20591645904052275,-0.401349742894789,0.36279242053933114,0.8932349658464331,-0.007009277377263693,0.0022362743268555638,-0.449529937709498
39,0.65065,2,False,False,-0.19932246749170696,-0.40258995003560444,0.3628852240377487,0.8931876696069745,-0.006105726478284855,0.002460344267149108,-0.4496359123472253
40,0.667333,2,False,False,-0.20404867050415643,-0.3984949323415718,0.36442680684144346,0.8936026475172139,-0.006243219815923827,0.004127186306103111,-0.44879649830379803
41,0.684017,2,False,False,-0.20481732602617336,-0.3983080786072364,0.3642460824261549,0.8935394977188327,-0.005659964295509437,0.005386936797330112,-0.44891659774672116
42,0.7007,2,False,False,-0.20533666078021612,-0.398049546135237,0.3639745240342681,0.8935660627957097,-0.0050617947227423075,0.006277097693032644,-0.44885929610347897
43,0.717383,2,False,False,-0.205736590441271,-0.39766993968611275,0.36389668644104795,0.8936912096502287,-0.00458519059436439,0.006540764460652271,-0.4486114312201536
44,0.734067,2,False,False,-0.20612704669265414,-0.3971287727402801,0.36380780496967,0.8939350934451921,-0.004284798989371164,0.0061954989886476184,-0.44813313311675346
45,0.75075,2,False,False,-0.20624289702466422,-0.3967051893302047,0.3636249206830336,0.8942656667564316,-0.004287387711286478,0.0051933209631889665,-0.4474858265740505
46,0.767433,2,False,False,-0.206491800243104,-0.3960727168504238,0.3634040144256135,0.8946542111885339,-0.004605197715547678,0.003459042484145058,-0.4467221391219777
47,0.784117,2,False,False,-0.2061955977744455,-0.39540449368354896,0.3631613244794989,0.8949969124512417,-0.005163990802073795,0.0016027140082185538,-0.44603956238157666
48,0.8008,2,False,False,-0.2056904978406017,-0.3950197493497505,0.3630536941485274,0.894975454114584,-0.005958320570568392,-0.0003470990897065691,-0.44607545826978007
49,0.817483,2,False,False,-0.20144407896095326,-0.39994799066067005,0.36131738309244005,0.8940945955007497,-0.005830214948094221,-0.0021520769696873865,-0.4478350493817185
50,0.834167,2,False,False,-0.20259798024124265,-0.3966445349045775,0.36184767666047846,0.8938425230769977,-0.0066004301610341045,-0.0023465177936373084,-0.44832630094082176
51,0.85085,2,False,False,-0.2030596912796187,-0.39770428949446185,0.35939523412497565,0.8934421894832874,-0.006596154814796279,-0.002491541871941413,-0.44912285291673726
52,0.867533,2,False,False,-0.20343457528700118,-0.39773793239764194,0.35910991081334886,0.893196940405375,-0.005647287015219955,-0.001628641811994223,-0.4496272693306012
53,0.884217,2,False,False,-0.20385427241150847,-0.398048946966637,0.35888791391841224,0.8929846265575971,-0.004182068796076356,-0.0002287256369085292,-0.4500676779296162
54,0.9009,2,False,False,-0.20430689522641757,-0.3981938952067906,0.3586213089315963,0.8927665428732597,-0.0026924822124081977,0.001728164617981769,-0.45050822846282973
55,0.917583,2,False,False,-0.2049624051567921,-0.3980778663275172,0.35791483684441205,0.8928789437299207,-0.0018146336462000372,0.0037047089111823367,-0.45027788540006547
56,0.934267,2,False,False,-0.20376089101393438,-0.39989008772108114,0.3592682268500118,0.8930649957318857,-0.0012489347595870317,0.005090497997559876,-0.44989714423466837
57,0.95095,2,False,False,-0.20411535544513387,-0.399174682450103,0.3579938429512704,0.893527155200197,-0.001540757917312722,0.005672268006356855,-0.4489706831860489
58,0.967633,2,False,False,-0.20439681965628687,-0.39818247447178234,0.3565300360917476,0.8939078246573497,-0.00214176092609879,0.005314463738117876,-0.44821420141677404
59,0.984317,2,False,False,-0.20383787292070735,-0.3971273541367498,0.35522048408726414,0.8943238425058255,-0.0033097641578836356,0.004329432810816279,-0.4473870429486881
60,1.001,2,False,False,-0.20308466326565455,-0.39591472524129656,0.3538564914708913,0.8948943703903743,-0.005038499708304762,0.002898419133854577,-0.44624015790920224
61,1.017683,2,False,False,-0.19983402833447153,-0.39163175724278676,0.3502673688516267,0.8956166383855808,-0.006837365894464032,0.001568948640032177,-0.4447714310459947
62,1.034367,2,False,False,-0.1996317067954784,-0.3904898177127295,0.3501555053978286,0.8964547559473535,-0.009192360648145414,4.9657387747104636e-05,-0.44303991759121325
63,1.05105,2,False,False,-0.19913949842769235,-0.3898798841424389,0.34967959302533563,0.8968572019902777,-0.011329343611309613,-0.0011887695263900061,-0.4421734863586011
64,1.067733,2,False,False,-0.19859082032296926,-0.3899368941883791,0.3495714715604326,0.8969290880928977,-0.01282263628392623,-0.0021116718278090764,-0.4419834066723147
65,1.084417,2,False,False,-0.20129132219513604,-0.3931934361228319,0.3498007565423634,0.8966017615273273,-0.013641575135623784,-0.0023353427980660115,-0.4426214351202711
66,1.1011,2,False,False,-0.19843621831178013,-0.3897828742407977,0.34858121018690524,0.8965967630300933,-0.01339500459442236,-0.0022303413370354797,-0.44263963215396157
67,1.117783,2,False,False,-0.19876806052965043,-0.3902181748163104,0.3490123352989145,0.8963980072662869,-0.012465912417846317,-0.0010999776946326698,-0.44307336147154186
68,1.134467,2,False,False,-0.20453557809034728,-0.3965865559981999,0.339374196094559,0.8952652960720802,-0.01131372359536457,0.000978454141679464,-0.4453886975832133
69,1.15115,2,False,False,-0.2050698376544812,-0.397198880752476,0.3385708056497066,0.894563734969079,-0.009170807314079769,0.002006025830646976,-0.4468418022429705
70,1.167833,2,False,False,-0.20567030819131282,-0.3976594552478505,0.3381290282361685,0.8938999718187715,-0.006900546683197915,0.0029027040801341436,-0.4482039682409069
71,1.184517,2,False,False,-0.20634527630045804,-0.3981052550829885,0.3375063929971065,0.8935206819505852,-0.004335412784982327,0.0037517465631732826,-0.4489854335279385
72,1.2012,2,False,False,-0.20688230297458576,-0.398598588698376,0.33693677339708217,0.8932554656300613,-0.0019395678571886782,0.004429454448287697,-0.44952340443167166
