frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.0,2,False,False,-0.13467437786104555,-0.16447474793040312,0.21409149232525965,0.8799055682427033,0.045178068916490545,-0.017922851669700833,-0.4726562222720531
1,0.016683,2,False,False,-0.13603379548699215,-0.16177785383347765,0.21040124943074814,0.8807596730001185,0.04372253128211303,-0.020342767183592868,-0.47110180481327296
2,0.033367,2,False,False,-0.13734977956353106,-0.16277246613942167,0.20935421307306654,0.8817813663446555,0.042421547451483736,-0.022902327633043347,-0.4691881474080123
3,0.05005,2,False,False,-0.13663213101672086,-0.16807423360587578,0.21074487982985596,0.882785969445987,0.04147075184797755,-0.025376024536751658,-0.46725278626155087
4,0.066733,2,False,False,-0.13771520571172266,-0.16888837689983846,0.20952913698255887,0.8837479569440068,0.040405697531634824,-0.027316920662273023,-0.46541456149309196
5,0.083417,2,False,False,-0.1387292719453533,-0.16923846135624257,0.20889855999385282,0.8844335983667725,0.039822388893421004,-0.0290369370538046,-0.4640562936857524
6,0.1001,2,False,False,-0.13975597277255564,-0.1699355657582753,0.2080331086265992,0.8851480251387579,0.03933662089212197,-0.030447627334228258,-0.46264300042199075
7,0.116783,2,False,False,-0.14040452489084682,-0.1707143206668663,0.20755722747464464,0.8858621655867256,0.03887429446246903,-0.03165784753440298,-0.46123182186567596
8,0.133467,2,False,False,-0.14132507715903297,-0.17148551528809677,0.20690308330890117,0.8865629114888174,0.03884680008845213,-0.03291059538857808,-0.45979780643944856
9,0.15015,2,False,False,-0.1437964299947801,-0.17203163358937226,0.20407818176118725,0.8868745850585193,0.039026427305519085,-0.03443159104878254,-0.45906957412454974
10,0.166833,2,False,False,-0.14404181999488833,-0.16865903370387653,0.20044458826423547,0.8872053594082753,0.0390536934138364,-0.0358730415801128,-0.45831712182261153
11,0.183517,2,False,False,-0.14546467544230188,-0.1689748604297,0.19981926184495627,0.887469912809552,0.03893207591105777,-0.03700710475071549,-0.45772472242717155
12,0.2002,2,False,False,-0.14484139581345512,-0.16808844481932778,0.19867610734942723,0.8876623622405958,0.038984504637939205,-0.037936959514473116,-0.45727073617538366
13,0.216883,2,False,False,-0.14490348563331057,-0.16809692886970712,0.1982288662428546,0.8880033444548326,0.03925663567802052,-0.03850896485587982,-0.4565370044344745
14,0.233567,2,False,False,-0.1451148842326182,-0.16816118601430857,0.19779363395320831,0.888372163675936,0.03920677761749949,-0.039138531516395306,-0.45576957198273765
15,0.25025,2,False,False,-0.14526939205424952,-0.16807092676174928,0.1973228594396284,0.8886450053730733,0.03876996615999832,-0.03992185484058222,-0.4552067548439174
16,0.266933,2,False,False,-0.14559649582266468,-0.1679027073110949,0.19694179526635505,0.8887554610670467,0.038261089685166526,-0.04113029704491266,-0.45492649747470437
17,0.283617,2,False,False,-0.14608875983755357,-0.1677673029361723,0.19645741031557604,0.8887907350209872,0.038442709556269744,-0.042590844131054975,-0.45470782643256724
18,0.3003,2,False,False,-0.15238704078246174,-0.17122986461839187,0.20010952261538428,0.8888399820629519,0.03856212250529408,-0.04339793345833643,-0.45452510201941965
19,0.316983,2,False,False,-0.14813007423074806,-0.1663624475821778,0.19155293222692596,0.8882185205687434,0.039515833574834715,-0.0451390543366541,-0.45548745799324875
20,0.333667,2,False,False,-0.14883846992768504,-0.16635981600254404,0.19040183844467082,0.8880354911324881,0.03967246711268941,-0.045278350893997774,-0.45581677545105026
21,0.35035,2,False,False,-0.1489198283712714,-0.16602081073061226,0.18991895282388138,0.8879071062327019,0.039994823535806905,-0.044939184132344684,-0.4560722031886272
22,0.367033,2,False,False,-0.14963856354292798,-0.16577935167705418,0.18916760947531752,0.8878523009519129,0.040584609896502526,-0.04433192112323482,-0.4561862140655567
23,0.383717,2,False,False,-0.15068657902674895,-0.16575183900988125,0.1880366884524141,0.8879190700137152,0.04148715523562408,-0.04345632595376919,-0.45605930402858147
24,0.4004,2,False,False,-0.15199372822494492,-0.16577908597435279,0.18693394859404253,0.8880453256108706,0.042269899881690026,-0.04284412855785022,-0.4557994469860546
25,0.417083,2,False,False,-0.15334830225427704,-0.16584933664018706,0.18576792145611287,0.8883674288216328,0.042814186778506916,-0.04238648793110855,-0.4551633140535409
26,0.433767,2,False,False,-0.1552135121102069,-0.1658732206170583,0.18437002565384317,0.8887915005913474,0.04332433111594817,-0.04203929829094057,-0.4543185756813625
27,0.45045,2,False,False,-0.1576485218316789,-0.16586804944172723,0.18266469282296724,0.8892921446445212,0.04405799022616043,-0.04242069393227605,-0.45323157402930736
28,0.467133,2,False,False,-0.16990089479052575,-0.17024891625805177,0.18362651484116022,0.8899253676087223,0.04385396542327804,-0.0422414419044179,-0.4520235949471777
29,0.483817,2,False,False,-0.17054754635454716,-0.17047559542087218,0.18246742422181403,0.8907463371632092,0.044815421678999066,-0.043176278803205584,-0.45022033467933
30,0.5005,2,False,False,-0.1709611948499777,-0.17080935441905715,0.18159884576888408,0.8917925437839774,0.045787562711659124,-0.04379444313438571,-0.4479861657493206
31,0.517183,2,False,False,-0.17080950311760768,-0.1708463801592963,0.1802772382031786,0.8929163604812598,0.04677681647376634,-0.04441849743011443,-0.44557749013110115
32,0.533867,2,False,False,-0.17060060623115378,-0.17083723032597414,0.17915413444967346,0.8938422715019263,0.04773364933043945,-0.044960137031791594,-0.44356068184179465
33,0.55055,2,False,False,-0.1700797468133591,-0.17075352543275152,0.17833418938316925,0.8946739153467842,0.04836636971237845,-0.045442841901183535,-0.4417626371693792
34,0.567233,2,False,False,-0.15222639710843366,-0.16894589740819058,0.1830023570119115,0.8953736624712654,0.050393415875265614,-0.046702476900744624,-0.43998339382361984
35,0.583917,2,False,False,-0.15138204139359535,-0.1685008818047698,0.18226847463218512,0.8959732654990754,0.050101394714065085,-0.04658249260632525,-0.4388072801825539
36,0.6006,2,False,False,-0.15148310894311867,-0.16564530160757487,0.17931887523696272,0.8964409706548967,0.04934417852273811,-0.04690953501565592,-0.4379020823218792
37,0.617283,2,False,False,-0.16628602265261755,-0.1634035529685906,0.17294180837843023,0.8969165991032488,0.04738153591282259,-0.04619849884562096,-0.4372199709665779
38,0.633967,2,False,False,-0.16649088867937525,-0.16319187398608348,0.17270054049762754,0.8977294789087301,0.047226587599186014,-0.04663276305951514,-0.43551902086066385
39,0.65065,2,False,False,-0.16643213464974746,-0.16291370433491364,0.17218322300352099,0.8985071615463,0.04711127264945284,-0.04710309936753017,-0.4338740677539197
40,0.667333,2,False,False,-0.1661267137989696,-0.16214632509703078,0.17171602059936794,0.899175109459147,0.046868039812541694,-0.04745806360031139,-0.43247571211869185
41,0.684017,2,False,False,-0.16595485699685386,-0.1614296346668308,0.17162939240104552,0.8996278253277067,0.04610962162219573,-0.047679745249603694,-0.43159045469395174
42,0.7007,2,False,False,-0.16531056958503285,-0.1607252427413545,0.17119073440254307,0.9001249646241607,0.045251484679536554,-0.04759979857917077,-0.4306525401874153
43,0.717383,2,False,False,-0.16569152013904,-0.1612026834306844,0.17142383752172788,0.9007167244045329,0.044243424860445295,-0.04760083946951489,-0.4295184068423428
44,0.734067,2,False,False,-0.16556617937590784,-0.16130147183195717,0.1711703558328532,0.9015764024127202,0.0433588041319379,-0.04746209292736813,-0.4278169637260063
45,0.75075,2,False,False,-0.16546301086384946,-0.1613493144859027,0.170892155817879,0.9024122364185506,0.0426012375359671,-0.04756094858121572,-0.42611647033707695
46,0.767433,2,False,False,-0.14683538160098447,-0.15297320242221035,0.1723077210101885,0.9030122642375642,0.04381510088333395,-0.049899930869853046,-0.42445151015200133
47,0.784117,2,False,False,-0.19675013386748796,-0.15450041227042566,0.15623064131681408,0.902574386139619,0.038500523615829646,-0.04673454891373951,-0.42625469980262515
48,0.8008,2,False,False,-0.19781512626109207,-0.15405375851913322,0.15547982506425684,0.9025452632602572,0.037482607510883864,-0.04769398265239478,-0.4263008162312281
49,0.817483,2,False,False,-0.1985100563790724,-0.15349440655002583,0.15490088574456673,0.9027966813469341,0.03682395872885462,-0.04858826298993784,-0.42572447535010066
50,0.834167,2,False,False,-0.1989304987532891,-0.15333774171043787,0.15426392234267414,0.9033343638424611,0.03657833986215516,-0.04955093903617894,-0.42449235163298005
51,0.85085,2,False,False,-0.19971325637943207,-0.15301888550409148,0.15379130795869148,0.9038249826796639,0.03682325758329035,-0.05149933387667251,-0.42319294298856036
52,0.867533,2,False,False,-0.2011257672241485,-0.15209264735200578,0.15329699459524743,0.9040262703130858,0.03711338701922863,-0.05443817242294605,-0.4223690145725915
53,0.884217,2,False,False,-0.20266174377942836,-0.1509344758253805,0.1528954278495093,0.9041057777704139,0.03653353906536756,-0.058106467651551766,-0.42176021806539954
54,0.9009,2,False,False,-0.16548612004828897,-0.15085884110079933,0.16636259295053166,0.9047842636352691,0.03873132373544012,-0.06453365749679098,-0.41916670656168675
55,0.917583,2,False,False,-0.1667116963355066,-0.14890984690454762,0.16593512565361782,0.9052183361363592,0.03650361049149645,-0.06727416621555778,-0.41799693408398125
56,0.934267,2,False,False,-0.1617218663100755,-0.14058224480162673,0.16843583502185178,0.9057810453244235,0.03491880220341285,-0.0693544297191546,-0.4165709282487252
57,0.95095,2,False,False,-0.18346078528150747,-0.13048336139341898,0.15595127836852368,0.9056270725868679,0.031043796113934586,-0.06900760325069312,-0.41726950381518574
58,0.967633,2,False,False,-0.18331954757733598,-0.12972471188272117,0.155280668995166,0.9055741576052218,0.029341278176478247,-0.0696371905230206,-0.41740291825599884
59,0.984317,2,False,False,-0.18307351409750539,-0.1280049134553624,0.15554619741870562,0.9054802390939883,0.028124885560859837,-0.06935592132659564,-0.4177370986630484
60,1.001,2,False,False,-0.1825681603086663,-0.12588696394744953,0.15576276262038274,0.905259180085631,0.027099585316155573,-0.06881263994615291,-0.4183733379770088
