frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
0,0.0,2,False,False,-0.12374610017274791,-0.29959729173196836,0.40713187781101384,0.8799055682427032,0.04517806891649054,-0.01792285166970083,-0.4726562222720531
1,0.016683,2,False,False,-0.12408941071834757,-0.2961667158546196,0.4038930783533617,0.8807596730001185,0.04372253128211304,-0.02034276718359287,-0.47110180481327296
2,0.033367,2,False,False,-0.12432019080536762,-0.29626664225179533,0.40339456021198605,0.8817813663446555,0.04242154745148375,-0.022902327633043347,-0.46918814740801235
3,0.05005,2,False,False,-0.12253612768067255,-0.30066397997714045,0.40533003935279593,0.882785969445987,0.04147075184797756,-0.025376024536751664,-0.4672527862615509
4,0.066733,2,False,False,-0.12280382941252387,-0.30062946178189176,0.4046292551552578,0.8837479569440068,0.040405697531634824,-0.027316920662273023,-0.46541456149309196
5,0.083417,2,False,False,-0.12306953430543179,-0.30034371457731024,0.40436800859373223,0.8844335983667724,0.03982238889342101,-0.0290369370538046,-0.4640562936857524
6,0.1001,2,False,False,-0.12348777399879181,-0.3003868539578056,0.4038900156944917,0.8851480251387579,0.03933662089212198,-0.03044762733422826,-0.4626430004219908
7,0.116783,2,False,False,-0.12361963780664957,-0.3005166217235568,0.4038013309264812,0.8858621655867256,0.03887429446246904,-0.031657847534402976,-0.4612318218656759
8,0.133467,2,False,False,-0.12398181018419761,-0.3006227673360161,0.4035370176795111,0.8865629114888174,0.038846800088452135,-0.03291059538857808,-0.4597978064394485
9,0.15015,2,False,False,-0.1257457805298105,-0.3008067570988026,0.40088586513516955,0.8868745850585193,0.03902642730551909,-0.03443159104878253,-0.4590695741245498
10,0.166833,2,False,False,-0.12532898062504533,-0.29706408850980476,0.3974321266181825,0.8872053594082753,0.03905369341383642,-0.0358730415801128,-0.45831712182261164
11,0.183517,2,False,False,-0.1262377369667812,-0.2970897764695683,0.39694615869644484,0.8874699128095521,0.03893207591105777,-0.03700710475071549,-0.4577247224271716
12,0.2002,2,False,False,-0.1251850140405302,-0.29597750221038377,0.3959072769092151,0.8876623622405958,0.03898450463793922,-0.037936959514473116,-0.45727073617538366
13,0.216883,2,False,False,-0.1249799939153363,-0.295642193995534,0.3956557654392626,0.8880033444548326,0.039256635678020534,-0.03850896485587982,-0.4565370044344745
14,0.233567,2,False,False,-0.124913275480195,-0.29534982191711495,0.3954222376119334,0.888372163675936,0.03920677761749951,-0.03913853151639532,-0.45576957198273776
